Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 01:07:17.927000,ALB,23,3.0,0 days 00:01:50.236000,0 days 00:00:37.411000,0 days 00:00:38.924000,0 days 00:00:33.901000,True,8.0,0 days 01:05:27.691000,True,3.0,0.0,0,0,37.411,38.924,33.901,110.23600000000002,110.236,3927.691,0.0,0.0,0.0,108.18,2.0559999999999974,312.692,15.814000000000021,0.42399999999997817,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:19.374000,PIA,81,3.0,0 days 00:01:49.476000,0 days 00:00:36.883000,0 days 00:00:38.403000,0 days 00:00:34.190000,True,9.0,0 days 01:05:29.898000,True,3.0,0.0,0,0,36.883,38.403,34.19,109.476,109.476,3929.898,0.0,0.0,0.0,109.109,0.36700000000000443,314.139,17.261000000000024,1.4470000000000027,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:20.454000,NOR,4,3.0,0 days 00:01:55.144000,0 days 00:00:38.955000,0 days 00:00:38.188000,0 days 00:00:38.001000,False,10.0,0 days 01:05:25.310000,True,3.0,0.0,0,0 days 01:07:18.908000,38.955,38.188,38.001,115.144,115.144,3925.31,4038.908,4059.063,20.1550000000002,107.848,7.2960000000000065,315.219,18.341000000000008,1.079999999999984,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:20.696000,TSU,22,3.0,0 days 00:01:29.747000,0 days 00:00:29.403000,0 days 00:00:31.434000,0 days 00:00:28.910000,True,11.0,0 days 01:05:50.949000,False,7.0,1.0,0,0,29.403,31.434,28.91,89.747,89.747,3950.949,0.0,0.0,0.0,118.845,-29.098,315.461,18.583000000000027,0.24200000000001864,False,True,False,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:21.271000,SAI,55,3.0,0 days 00:01:48.225000,0 days 00:00:49.987000,0 days 00:00:30.541000,0 days 00:00:27.697000,False,12.0,0 days 01:05:33.046000,False,8.0,1.0,0 days 01:05:52.362000,0,49.987,30.541,27.697,108.22500000000001,108.225,3933.046,0.0,0.0,0.0,113.117,-4.89200000000001,316.036,19.158000000000015,0.5749999999999886,False,True,False,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:23.689000,MAG,20,3.0,0 days 00:01:28.198000,0 days 00:00:29.947000,0 days 00:00:30.181000,0 days 00:00:28.070000,True,13.0,0 days 01:05:55.491000,True,2.0,1.0,0,0,29.947,30.181,28.07,88.19800000000001,88.198,3955.491,0.0,0.0,0.0,118.312,-30.114000000000004,318.454,21.576000000000022,2.4180000000000064,False,True,False,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:24.580000,STR,18,3.0,0 days 00:01:52.030000,0 days 00:00:37.623000,0 days 00:00:39.423000,0 days 00:00:34.984000,True,14.0,0 days 01:05:32.550000,True,3.0,0.0,0,0,37.623,39.423,34.984,112.03,112.03,3932.55,0.0,0.0,0.0,110.241,1.7890000000000015,319.345,22.46700000000004,0.8910000000000196,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:26.275000,BOT,77,3.0,0 days 00:01:52.324000,0 days 00:00:37.694000,0 days 00:00:39.466000,0 days 00:00:35.164000,True,15.0,0 days 01:05:33.951000,True,3.0,0.0,0,0,37.694,39.466,35.164,112.324,112.324,3933.951,0.0,0.0,0.0,110.912,1.411999999999992,321.04,24.162000000000035,1.6949999999999932,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:26.727000,HUL,27,3.0,0 days 00:01:52.192000,0 days 00:00:37.513000,0 days 00:00:39.900000,0 days 00:00:34.779000,True,16.0,0 days 01:05:34.535000,False,3.0,0.0,0,0,37.513,39.9,34.779,112.19200000000001,112.192,3934.535,0.0,0.0,0.0,111.204,0.9879999999999995,321.49199999999996,24.613999999999976,0.45199999999994134,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:31.380000,OCO,31,3.0,0 days 00:01:50.095000,0 days 00:00:51.938000,0 days 00:00:30.188000,0 days 00:00:27.969000,False,17.0,0 days 01:05:41.285000,True,1.0,1.0,0 days 01:06:02.284000,0,51.938,30.188,27.969,110.095,110.095,3941.285,0.0,0.0,0.0,116.975,-6.8799999999999955,326.145,29.266999999999996,4.65300000000002,False,True,False,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:32.468000,LAW,40,3.0,0 days 00:01:26.818000,0 days 00:00:29.987000,0 days 00:00:29.395000,0 days 00:00:27.436000,True,18.0,0 days 01:06:05.650000,False,7.0,1.0,0,0,29.987,29.395,27.436,86.818,86.818,3965.65,0.0,0.0,0.0,129.963,-43.144999999999996,327.233,30.355000000000018,1.0880000000000223,False,True,False,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:34.689000,SAR,2,3.0,0 days 00:01:56.188000,0 days 00:00:39.442000,0 days 00:00:41.288000,0 days 00:00:35.458000,True,19.0,0 days 01:05:38.501000,True,3.0,0.0,0,0,39.442,41.288,35.458,116.18799999999999,116.188,3938.501,0.0,0.0,0.0,113.444,2.7439999999999998,329.454,32.57600000000002,2.2210000000000036,False,False,False,True,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:07:37.401000,HAM,44,3.0,0 days 00:01:59.015000,0 days 00:00:39.040000,0 days 00:00:40.203000,0 days 00:00:39.772000,False,20.0,0 days 01:05:38.386000,True,3.0,0.0,0,0 days 01:07:35.923000,39.04,40.203,39.772,119.01499999999999,119.015,3938.386,4055.923,4076.11,20.187000000000353,114.35,4.665000000000006,332.166,35.28800000000001,2.711999999999989,False,False,True,False,False,16.7,70.0,1007.7,True,26.2,187,1.3,TRACK CLEAR,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:08:26.455000,PER,11,4.0,0 days 00:01:24.342000,0 days 00:00:29.484000,0 days 00:00:28.711000,0 days 00:00:26.147000,True,1.0,0 days 01:07:02.113000,True,3.0,1.0,0,0,29.484,28.711,26.147,84.342,84.342,4022.113,0.0,0.0,0.0,87.522,-3.180000000000007,381.22,0.0,0.0,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:38.522000,ZHO,24,4.0,0 days 00:01:25.286000,0 days 00:00:30.041000,0 days 00:00:29.113000,0 days 00:00:26.132000,True,2.0,0 days 01:07:13.236000,True,3.0,1.0,0,0,30.041,29.113,26.132,85.286,85.286,4033.236,0.0,0.0,0.0,89.926,-4.640000000000001,393.287,12.06699999999995,12.06699999999995,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:40.059000,GAS,10,4.0,0 days 00:01:25.008000,0 days 00:00:30.035000,0 days 00:00:28.887000,0 days 00:00:26.086000,True,3.0,0 days 01:07:15.051000,False,9.0,1.0,0,0,30.035,28.887,26.086,85.008,85.008,4035.051,0.0,0.0,0.0,91.466,-6.457999999999998,394.82399999999996,13.603999999999928,1.5369999999999777,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:40.701000,VER,1,4.0,0 days 00:01:25.251000,0 days 00:00:29.996000,0 days 00:00:29.479000,0 days 00:00:25.776000,True,4.0,0 days 01:07:15.450000,True,2.0,1.0,0,0,29.996,29.479,25.776,85.25099999999999,85.251,4035.45,0.0,0.0,0.0,108.658,-23.406999999999996,395.466,14.245999999999981,0.6420000000000528,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:43.138000,LEC,16,4.0,0 days 00:01:25.852000,0 days 00:00:29.466000,0 days 00:00:30.102000,0 days 00:00:26.284000,True,5.0,0 days 01:07:17.286000,False,11.0,1.0,0,0,29.466,30.102,26.284,85.852,85.852,4037.286,0.0,0.0,0.0,90.281,-4.429000000000002,397.903,16.682999999999993,2.437000000000012,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:43.728000,ALO,14,4.0,0 days 00:01:26.225000,0 days 00:00:29.727000,0 days 00:00:29.997000,0 days 00:00:26.501000,True,6.0,0 days 01:07:17.503000,True,2.0,1.0,0,0,29.727,29.997,26.501,86.22500000000001,86.225,4037.503,0.0,0.0,0.0,109.357,-23.132000000000005,398.493,17.272999999999968,0.589999999999975,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:47.005000,SAI,55,4.0,0 days 00:01:25.734000,0 days 00:00:30.296000,0 days 00:00:29.687000,0 days 00:00:25.751000,True,7.0,0 days 01:07:21.271000,False,9.0,1.0,0,0,30.296,29.687,25.751,85.73400000000001,85.734,4041.271,0.0,0.0,0.0,108.225,-22.491,401.77,20.549999999999955,3.276999999999987,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:49.769000,TSU,22,4.0,0 days 00:01:29.073000,0 days 00:00:31.397000,0 days 00:00:30.784000,0 days 00:00:26.892000,True,8.0,0 days 01:07:20.696000,False,8.0,1.0,0,0,31.397,30.784,26.892,89.073,89.073,4040.696,0.0,0.0,0.0,89.747,-0.6740000000000066,404.534,23.313999999999965,2.76400000000001,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:50.986000,MAG,20,4.0,0 days 00:01:27.297000,0 days 00:00:31.186000,0 days 00:00:30.205000,0 days 00:00:25.906000,True,9.0,0 days 01:07:23.689000,True,3.0,1.0,0,0,31.186,30.205,25.906,87.297,87.297,4043.689,0.0,0.0,0.0,88.198,-0.9009999999999962,405.751,24.53099999999995,1.2169999999999845,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:08:58.309000,OCO,31,4.0,0 days 00:01:26.929000,0 days 00:00:30.256000,0 days 00:00:30.615000,0 days 00:00:26.058000,True,10.0,0 days 01:07:31.380000,True,2.0,1.0,0,0,30.256,30.615,26.058,86.929,86.929,4051.38,0.0,0.0,0.0,110.095,-23.165999999999997,413.074,31.853999999999985,7.323000000000036,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:00.911000,LAW,40,4.0,0 days 00:01:28.443000,0 days 00:00:30.199000,0 days 00:00:31.102000,0 days 00:00:27.142000,True,11.0,0 days 01:07:32.468000,False,8.0,1.0,0,0,30.199,31.102,27.142,88.443,88.443,4052.468,0.0,0.0,0.0,86.818,1.625,415.676,34.45599999999996,2.6019999999999754,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:02.328000,RUS,63,4.0,0 days 00:01:49.781000,0 days 00:00:35.709000,0 days 00:00:37.155000,0 days 00:00:36.917000,False,12.0,0 days 01:07:12.547000,True,4.0,0.0,0,0 days 01:09:01.062000,35.709,37.155,36.917,109.781,109.781,4032.547,4141.062,4161.937,20.875,106.91,2.8710000000000093,417.093,35.87299999999999,1.41700000000003,False,False,False,True,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:06.268000,ALB,23,4.0,0 days 00:01:48.341000,0 days 00:00:36.804000,0 days 00:00:37.863000,0 days 00:00:33.674000,True,13.0,0 days 01:07:17.927000,True,4.0,0.0,0,0,36.804,37.863,33.674,108.34100000000001,108.341,4037.927,0.0,0.0,0.0,110.236,-1.8950000000000102,421.033,39.81299999999999,3.9399999999999977,False,False,False,True,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:07.043000,PIA,81,4.0,0 days 00:01:47.669000,0 days 00:00:36.056000,0 days 00:00:38.542000,0 days 00:00:33.071000,True,14.0,0 days 01:07:19.374000,True,4.0,0.0,0,0,36.056,38.542,33.071,107.669,107.669,4039.374,0.0,0.0,0.0,109.476,-1.8070000000000022,421.808,40.587999999999965,0.7749999999999773,False,False,False,True,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:07.991000,NOR,4,4.0,0 days 00:01:47.537000,0 days 00:00:50.443000,0 days 00:00:30.068000,0 days 00:00:27.026000,False,15.0,0 days 01:07:20.454000,True,1.0,1.0,0 days 01:07:39.063000,0,50.443,30.068,27.026,107.53699999999999,107.537,4040.454,0.0,0.0,0.0,115.144,-7.606999999999999,422.75600000000003,41.536,0.9480000000000359,False,True,False,False,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:09:14.521000,BOT,77,4.0,0 days 00:01:48.246000,0 days 00:00:35.906000,0 days 00:00:38.267000,0 days 00:00:34.073000,True,16.0,0 days 01:07:26.275000,True,4.0,0.0,0,0,35.906,38.267,34.073,108.24600000000001,108.246,4046.275,0.0,0.0,0.0,112.324,-4.078000000000003,429.286,48.065999999999974,6.529999999999973,False,False,False,True,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:09:15.180000,HUL,27,4.0,0 days 00:01:48.453000,0 days 00:00:35.923000,0 days 00:00:38.476000,0 days 00:00:34.054000,True,17.0,0 days 01:07:26.727000,False,4.0,0.0,0,0,35.923,38.476,34.054,108.453,108.453,4046.727,0.0,0.0,0.0,112.192,-3.73899999999999,429.945,48.724999999999966,0.6589999999999918,False,False,False,True,False,16.4,68.0,1007.7,True,24.8,150,1.7,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:09:18.621000,STR,18,4.0,0 days 00:01:54.041000,0 days 00:00:36.411000,0 days 00:00:38.134000,0 days 00:00:39.496000,False,18.0,0 days 01:07:24.580000,True,4.0,0.0,0,0 days 01:09:17.062000,36.411,38.134,39.496,114.041,114.041,4044.58,4157.062,4177.077,20.015000000000327,112.03,2.0109999999999957,433.38599999999997,52.16599999999994,3.440999999999974,False,False,False,True,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:09:20.699000,HAM,44,4.0,0 days 00:01:43.298000,0 days 00:00:48.490000,0 days 00:00:28.695000,0 days 00:00:26.113000,False,19.0,0 days 01:07:37.401000,True,1.0,1.0,0 days 01:07:56.110000,0,48.49,28.695,26.113,103.298,103.298,4057.401,0.0,0.0,0.0,119.015,-15.716999999999999,435.464,54.24399999999997,2.0780000000000314,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:09:23.376000,SAR,2,4.0,0 days 00:01:48.687000,0 days 00:00:36.184000,0 days 00:00:38.817000,0 days 00:00:33.686000,True,20.0,0 days 01:07:34.689000,True,4.0,0.0,0,0,36.184,38.817,33.686,108.68700000000001,108.687,4054.689,0.0,0.0,0.0,116.188,-7.501000000000005,438.141,56.92099999999999,2.677000000000021,False,False,False,True,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:09:50.555000,PER,11,5.0,0 days 00:01:24.100000,0 days 00:00:28.765000,0 days 00:00:29.440000,0 days 00:00:25.895000,True,1.0,0 days 01:08:26.455000,True,4.0,1.0,0,0,28.765,29.44,25.895,84.1,84.1,4106.455,0.0,0.0,0.0,84.342,-0.24200000000000443,465.32,0.0,0.0,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:10:02.499000,ZHO,24,5.0,0 days 00:01:23.977000,0 days 00:00:28.865000,0 days 00:00:29.076000,0 days 00:00:26.036000,True,2.0,0 days 01:08:38.522000,True,4.0,1.0,0,0,28.865,29.076,26.036,83.977,83.977,4118.522,0.0,0.0,0.0,85.286,-1.3089999999999975,477.264,11.944000000000017,11.944000000000017,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:10:03.893000,GAS,10,5.0,0 days 00:01:23.834000,0 days 00:00:28.623000,0 days 00:00:29.168000,0 days 00:00:26.043000,True,3.0,0 days 01:08:40.059000,False,10.0,1.0,0,0,28.623,29.168,26.043,83.834,83.834,4120.059,0.0,0.0,0.0,85.008,-1.1739999999999924,478.658,13.338000000000022,1.3940000000000055,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:10:04.162000,VER,1,5.0,0 days 00:01:23.461000,0 days 00:00:28.478000,0 days 00:00:29.064000,0 days 00:00:25.919000,True,4.0,0 days 01:08:40.701000,True,3.0,1.0,0,0,28.478,29.064,25.919,83.461,83.461,4120.701,0.0,0.0,0.0,85.251,-1.7900000000000063,478.927,13.607000000000028,0.26900000000000546,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:10:08.113000,LEC,16,5.0,0 days 00:01:24.975000,0 days 00:00:29.027000,0 days 00:00:29.768000,0 days 00:00:26.180000,True,5.0,0 days 01:08:43.138000,False,12.0,1.0,0,0,29.027,29.768,26.18,84.975,84.975,4123.138,0.0,0.0,0.0,85.852,-0.8770000000000095,482.878,17.557999999999993,3.950999999999965,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
0 days 01:10:08.660000,ALO,14,5.0,0 days 00:01:24.932000,0 days 00:00:28.791000,0 days 00:00:29.539000,0 days 00:00:26.602000,True,6.0,0 days 01:08:43.728000,True,3.0,1.0,0,0,28.791,29.539,26.602,84.932,84.932,4123.728,0.0,0.0,0.0,86.225,-1.2929999999999922,483.425,18.105000000000018,0.5470000000000255,False,True,False,False,False,16.2,67.0,1007.7,True,24.6,152,1.8,TRACK CLEAR,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11,True,False,False,False,False,False,False,False,False,False,False,False,False
